Airline,AirlineID,Source airport,Source airport ID,Destination airport,Destination airport ID,Role,Equipment
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,NRT,2279,FB,777
AA,AAL,NRT,2279,JFK,3797,FB,777
AA,AAL,JFK,3797,EZE,3988,FB,777
AA,AAL,EZE,3988,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,NRT,2279,FO,777
AA,AAL,NRT,2279,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,NRT,2279,FC,777
AA,AAL,NRT,2279,JFK,3797,FC,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,NRT,2279,FB,777
AA,AAL,NRT,2279,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,MIA,3576,DH,300
AA,AAL,MIA,3576,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,NRT,2279,FO,777
AA,AAL,NRT,2279,JFK,3797,FO,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,LAX,3484,FB,777
AA,AAL,JFK,3797,NRT,2279,FC,777
AA,AAL,NRT,2279,JFK,3797,FC,777
AA,AAL,JFK,3797,GRU,2564,FO,777
AA,AAL,GRU,2564,GIG,2560,FO,777
AA,AAL,GIG,2560,GRU,2564,FO,777
AA,AAL,GRU,2564,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,NRT,2279,FO,777
AA,AAL,NRT,2279,JFK,3797,FO,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,GRU,2564,FB,777
AA,AAL,GRU,2564,JFK,3797,FB,777
AA,AAL,JFK,3797,LHR,507,FB,777
AA,AAL,LHR,507,MIA,3576,FB,777
AA,AAL,MIA,3576,JFK,3797,DH,300
AA,AAL,JFK,3797,LHR,507,FO,777
AA,AAL,LHR,507,JFK,3797,FO,777
AA,AAL,JFK,3797,NRT,2279,FO,777
AA,AAL,NRT,2279,JFK,3797,FO,777
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,757
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,SFO,3469,CA,767
AA,AAL,SFO,3469,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,SFO,3469,CA,767
AA,AAL,SFO,3469,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,DH,S80
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,757
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,CA,757
AA,AAL,ORD,3830,MIA,3576,CA,757
AA,AAL,MIA,3576,SFO,3469,CA,767
AA,AAL,SFO,3469,BOS,3448,CA,757
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,SFO,3469,CA,767
AA,AAL,SFO,3469,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,LAS,3877,CA,767
AA,AAL,LAS,3877,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,757
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,LGA,3697,CA,767
AA,AAL,BOS,3448,SFO,3469,CA,767
AA,AAL,SFO,3469,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,DH,S80
AA,AAL,ORD,3830,MCO,3878,CA,767
AA,AAL,MCO,3878,MIA,3576,CA,767
AA,AAL,MIA,3576,LAS,3877,CA,767
AA,AAL,LAS,3877,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SFO,3469,CA,767
AA,AAL,SFO,3469,DFW,3670,DH,S80
AA,AAL,DFW,3670,BOS,3448,DH,S80
AA,AAL,BOS,3448,DFW,3670,DH,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,SFO,3469,DH,767
AA,AAL,SFO,3469,LAX,3484,DH,S80
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,POS,2902,CA,767
AA,AAL,POS,2902,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,STT,2883,CA,767
AA,AAL,STT,2883,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,SJU,2890,CA,767
AA,AAL,SJU,2890,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,SJU,2890,CA,767
AA,AAL,SJU,2890,JFK,3797,CA,757
AA,AAL,JFK,3797,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,SAL,1892,CA,757
AA,AAL,SAL,1892,MIA,3576,CA,757
AA,AAL,MIA,3576,MBJ,1780,CA,757
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,ORD,3830,CA,767
AA,AAL,ORD,3830,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,SJU,2890,CA,767
AA,AAL,SJU,2890,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,757
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,BRU,302,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,DH,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,LGA,3697,CA,757
AA,AAL,LGA,3697,MIA,3576,CA,757
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SJU,2890,CA,767
AA,AAL,SJU,2890,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,MCO,3878,CA,767
AA,AAL,MCO,3878,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,DH,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,AUA,2895,CA,767
AA,AAL,AUA,2895,MIA,3576,CA,767
AA,AAL,MIA,3576,PTY,1871,CA,767
AA,AAL,PTY,1871,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,757
AA,AAL,MIA,3576,AUA,2895,CA,757
AA,AAL,AUA,2895,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,757
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,757
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,AUA,2895,CA,767
AA,AAL,AUA,2895,MIA,3576,CA,767
AA,AAL,MIA,3576,PTY,1871,CA,767
AA,AAL,PTY,1871,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,SFO,3469,CA,757
AA,AAL,SFO,3469,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SAP,1772,CA,767
AA,AAL,SAP,1772,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,757
AA,AAL,MIA,3576,SDQ,1762,CA,757
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SAP,1772,CA,767
AA,AAL,SAP,1772,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SAP,1772,CA,767
AA,AAL,SAP,1772,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SAP,1772,CA,767
AA,AAL,SAP,1772,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,SDQ,1762,CA,767
AA,AAL,SDQ,1762,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,757
AA,AAL,MIA,3576,CCS,2851,CA,757
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,DH,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,SJU,2890,CA,767
AA,AAL,SJU,2890,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,757
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,767
AA,AAL,MBJ,1780,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MBJ,1780,CA,757
AA,AAL,MBJ,1780,MIA,3576,CA,757
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,SFO,3469,CA,767
AA,AAL,SFO,3469,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MCO,3878,CA,767
AA,AAL,MCO,3878,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,767
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,LGA,3697,CA,767
AA,AAL,LGA,3697,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,757
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,757
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,MCO,3878,DH,767
AA,AAL,MCO,3878,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,DH,737
AA,AAL,BOS,3448,SDQ,1762,CA,767
AA,AAL,SDQ,1762,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,DH,737
AA,AAL,JFK,3797,SFO,3469,DH,767
AA,AAL,SFO,3469,MIA,3576,CA,767
AA,AAL,MIA,3576,JFK,3797,CA,767
AA,AAL,LGA,3697,MIA,3576,DH,767
AA,AAL,MIA,3576,MCO,3878,CA,767
AA,AAL,MCO,3878,DFW,3670,CA,767
AA,AAL,DFW,3670,SFO,3469,CA,767
AA,AAL,SFO,3469,JFK,3797,CA,767
AA,AAL,EWR,3494,MIA,3576,CA,767
AA,AAL,MIA,3576,LAX,3484,CA,767
AA,AAL,LAX,3484,EWR,3494,CA,767
AA,AAL,JFK,3797,SFO,3469,CA,767
AA,AAL,SFO,3469,JFK,3797,CA,767
AA,AAL,JFK,3797,LAX,3484,CA,767
AA,AAL,LAX,3484,JFK,3797,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,DH,737
AA,AAL,BOS,3448,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,DH,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,JFK,3797,CA,767
AA,AAL,LGA,3697,ORD,3830,CA,757
AA,AAL,ORD,3830,MIA,3576,CA,757
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,DH,737
AA,AAL,BOS,3448,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,DFW,3670,CA,767
AA,AAL,DFW,3670,TUL,3855,CA,767
AA,AAL,TUL,3855,DFW,3670,CA,767
AA,AAL,DFW,3670,BOS,3448,CA,767
AA,AAL,BOS,3448,DFW,3670,CA,767
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,LAX,3484,CA,767
AA,AAL,LAX,3484,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,757
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,BOS,3448,CA,767
AA,AAL,JFK,3797,CDG,1382,CA,767
AA,AAL,CDG,1382,JFK,3797,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,UVF,2894,CA,767
AA,AAL,UVF,2894,MIA,3576,CA,767
AA,AAL,MIA,3576,CCS,2851,CA,767
AA,AAL,CCS,2851,MIA,3576,CA,767
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LHR,507,CA,767
AA,AAL,LHR,507,BOS,3448,CA,767
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,UVF,2894,CA,757
AA,AAL,UVF,2894,MIA,3576,CA,757
AA,AAL,MIA,3576,STT,2883,CA,767
AA,AAL,STT,2883,MIA,3576,CA,757
AA,AAL,MIA,3576,BOS,3448,CA,767
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,BOS,3448,CA,757
AA,AAL,BOS,3448,LAX,3484,CA,757
AA,AAL,LAX,3484,DFW,3670,CA,767
AA,AAL,DFW,3670,LAX,3484,CA,767
AA,AAL,LAX,3484,BOS,3448,CA,757
AA,AAL,BOS,3448,MIA,3576,CA,767
AA,AAL,MIA,3576,CUN,1852,DH,757
